EQY_FUND_CRNCY,REL_INDEX,FA_ADJUSTED,,,,,,,,,,,,,
LCL,,,,,,,,,,shares traded on avg,,realized vol,,,Company description
Ticker,Name,Market Cap,Market Cap,Price:D-1,P/E,Total Return YTD,Revenue T12M,Country,Primary Exchange Name,volume avg 20d,volume avg 3m,volatility 30d,volatility 60d,volatility 90d,CIE_DES
IDDTF US Equity,INDUSTRIVARDEN AB-C SHS,10844066816,10844066816,,159.199798583984,,802999552,SW,OTC US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,Industrivarden AB is an investment company.  The Company's holdings consists of a portfolio of listed Nordic industrial companies.
ASXFY US Equity,ASX LTD-UNSPONSORED ADR,10841328640,10841328640,56,33.0247917175293,0,873200000,AU,OTC US,34.25,39.8125,#N/A N/A,#N/A N/A,#N/A N/A,"ASX Ltd is a demutualized company which operates Australia's primary national stock exchange and equity derivatives market. The ASX operates markets for equities, derivatives, fixed-interest securities and capital-raising for unlisted companies using advanced computer systems for both trading and settlement."
MTNOF US Equity,MTN GROUP LTD,10834550784,10834550784,5.75,26.6837043762207,-0.519034752930303,144287997952,SA,OTC US,582.5,809.34375,#N/A N/A,#N/A N/A,#N/A N/A,"MTN Group Limited provides a wide range of communication services. The Company's services include cellular network access and business solutions. MTN Group is a multinational telecommunications group, operating in countries in Africa and the Middle East."
LRENY US Equity,LOJAS RENNER SA SPONSORE-ADR,10819582976,10819582976,13.6000003814697,46.3842124938965,-6.20689392089844,9244747008,BZ,OTC US,3417.55004882812,4332.03125,#N/A N/A,#N/A N/A,#N/A N/A,"Lojas Renner S.A. designs, develops and sells women's, men's, teen and children's quality and fashionable apparel, footwear and intimate apparel under the eleven private brands of its Lifestyle concept. The Company also sells accessories and cosmetics through two private brands and offers third-party branded merchandise in certain of its product categories."
COUP US Equity,COUPA SOFTWARE INC,10809401344,10809401344,169.429992675781,,15.8495676415598,353175000,US,NASDAQ GS,1373461.75,1648641.375,36.0215427559748,39.2010045274412,47.2076628093905,"Coupa Software Incorporated designs and develops software solutions. The Company offers procurement and expense management software to engineering, government, education, health care, retail, and staffing industries. Coupa Software serves customers around the world."
CJEWY US Equity,CHOW TAI FOOK JEWEL-UNSP ADR,10800000000,10800000000,10.8000001907349,19.6858882904053,13.7800317750791,66491199488,HK,OTC US,7963,8274.109375,27.9140922381811,29.073678809773,32.5751770753212,"Chow Tai Fook Jewellery Group Limited retails jewelry.  The Company sells rings, necklaces, earrings, pendants, bracelets, and small statues.  Chow Tai Fook Jewellery operates retail stores in China, Hong Kong, Macau, Taiwan, Malaysia, and Singapore."
AANNF US Equity,AROUNDTOWN SA,10798532608,10798532608,8.82540035247803,6.31846714019775,2.95013259660395,858000000,LX,OTC US,232.350006103516,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,Aroundtown SA operates as a real estate company. The Company manages and invests in commercial and residential real estate assets. Aroundtown serves customers in Europe.
HALMY US Equity,HALMA PLC - UNSPON ADR,10769589248,10769589248,56.7350006103516,44.9889984130859,-1.18709769147951,1279099968,GB,OTC US,64.6999969482422,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,"Halma PLC is a health and safety sensor technology group which manufactures products that detect hazards and also protect assets and people at work in public and commercial buildings. Halma develops technologies and products that are used for analysis in safety, environmental and leisure related markets, including water, to improve personal and public health."
BCH US Equity,BANCO DE CHILE-ADR,10748217344,10748217344,21.2800006866455,13.2141141891479,1.38161466741118,2850490023936,CL,New York,112539.953125,154102.3125,21.6741907179314,45.6212116654423,38.8104988632685,"Banco de Chile attracts deposits and offers retail and commercial banking services.  The Bank offers credit, mortgage loans, co-branded credit cards, securities brokerage services, mutual funds, factoring, insurance, and investment products."
ASXFF US Equity,ASX LTD,10740659200,10740659200,55.4799995422363,33.0247917175293,0,873200000,AU,OTC US,0,247.40625,#N/A N/A,#N/A N/A,#N/A N/A,"ASX Ltd is a demutualized company which operates Australia's primary national stock exchange and equity derivatives market. The ASX operates markets for equities, derivatives, fixed-interest securities and capital-raising for unlisted companies using advanced computer systems for both trading and settlement."
DQJCY US Equity,PAN PACIFIC INTERNATIONAL HO,10711575552,10711575552,16.9039993286133,23.7875461578369,3.13605831669204,1507529981952,JN,OTC US,3095.30004882812,4761.609375,26.0695235350483,28.0016884699137,26.755423334758,"Pan Pacific International Holdings Corporation operates discount stores. The Company sells consumer electronics, daily necessities, groceries, watches, sporting goods, and other products. Pan Pacific International Holdings also operates real estate management."
EMRAF US Equity,EMERA INC,10692635648,10692635648,44.3499984741211,21.9599132537842,3.18440370310873,6294000128,CA,OTC US,3185,5098.609375,15.2437102008392,15.4404095927108,13.8718214486024,"Emera Inc. owns and operates a broad portfolio of electric and natural gas generation, transmission and distribution assets and services, and has an overall strategic focus on transformation to cleaner energy. The Company serves customers across Canada, the Caribbean and the United States, including Florida and New Mexico."
DGRO US Equity,ISHARES CORE DIVIDEND GROWTH,10687840256,10687840256,42.8800010681152,,1.92536576935289,,US,NYSE Arca,1444985.375,1389098.25,7.21161398137421,6.72067816922854,8.96039021058749,The iShares Core Dividend Growth ETF is an exchange-traded fund incorporated in the USA. The ETF seeks to track the investment resutls of an index composed of U.S. equities with a history of consistently growing dividends.
YRAIF US Equity,YARA INTERNATIONAL ASA,10683631616,10683631616,39.2200012207031,18.8534851074219,4.03183137136138,13254999808,NO,OTC US,10.75,90.03125,#N/A N/A,#N/A N/A,#N/A N/A,"Yara International ASA produces, distributes, and sells nitrogen-based mineral fertilizers and related industrial products. The Company also sells a range of phosphate and potash-based mineral fertilizers, as well as complex and specialty mineral fertilizer products."
BHC US Equity,BAUSCH HEALTH COS INC,10661044224,10661044224,30.25,,1.10294091866503,8497999872,US,New York,2945071.5,3826498.5,34.9884777176437,29.4449838977756,36.380473740997,"Bausch Health Companies Inc. discovers and distributes pharmaceutical. The Company develops drugs for unmet medical needs in central nervous system disorders, eye health, and gastrointestinal diseases, as well as contact lenses, intraocular lenses, ophthalmic surgical equipment, and aesthetic devices. Bausch Health Companies serves customers worldwide."
CPT US Equity,CAMDEN PROPERTY TRUST,10648578048,10648578048,109.970001220703,65.4583358764648,3.6475049973973,1017348016,US,New York,628481.1875,504794.5625,12.5451642933134,13.8149513382388,12.8866305086619,Camden Property Trust is a self-administered and self-managed real estate investment trust. The Company owns and operates multifamily apartment communities. Camden Property Trust serves customers in the United States.
SMPFF US Equity,SAN MIGUEL FOOD AND BEVERAGE,10636596224,10636596224,1.79999995231628,26.1293792724609,0,342296248320,PH,OTC US,0,3.90625,#N/A N/A,#N/A N/A,#N/A N/A,"San Miguel Food and Beverage, Inc. operates as a food and beverage company. The Company manufactures processed meats, beef, poultry, dairy, and grocery products, as well as produces beverages. San Miguel Food and Beverage markets its products worldwide."
ASEKY US Equity,AISIN SEIKO CO LTD-UNSP ADR,10634807296,10634807296,36.0900001525879,14.2629060745239,-4.24515397298862,3962404929536,JN,OTC US,90.8000030517578,162.578125,#N/A N/A,#N/A N/A,#N/A N/A,"AISIN SEIKI CO., LTD. manufactures motor vehicle parts such as transmissions, clutches, disc brakes, ABS, suspensions, oil pumps, power windows, and power door locks. The Company has sales and production subsidiaries worldwide.  Aisin Seiki also produces household appliances such as sewing machines."
LKQ US Equity,LKQ CORP,10606636032,10606636032,34.6100006103516,17.7838573455811,-3.05322165068251,12499030016,US,NASDAQ GS,1713447.25,2106533,13.7328877766745,24.1713629398961,29.1221072495835,"LKQ Corporation offers automotive products and services. The Company provides alternative collision replacement parts, recycled engines, and transmissions, as well as remanufactured engines. LKQ offers customers in North America, Central America, and Europe. LKQ offers replacement systems, components, and parts for the repair of automobiles and light, medium, and heavy-duty trucks."
REG US Equity,REGENCY CENTERS CORP,10600516608,10600516608,63.2000007629395,39.4266929626465,0.174355064329568,1128964992,US,NASDAQ GS,761488.5625,900888.875,18.110729181709,17.7741951833343,15.6522191906422,Regency Centers Corporation is a self-administered and self-managed real estate investment trust that owns and operates grocery anchored neighborhood retail centers. The Company currently owns and operates properties in various states located throughout the United States.
BSAC US Equity,BANCO SANTANDER-CHILE-ADR,10600094720,10600094720,22.5,13.6671113967896,-2.47073993222505,2980380999680,CL,New York,369825.59375,540704.125,18.4349018222113,40.7458744593561,35.3992982893163,"Banco Santander Chile attracts deposits and offers retail and commercial banking services in Chile. The Bank offers personal and corporate loans, credit cards, mutual funds, lease financing, securities brokerage services, and business consulting."
GJNSY US Equity,GJENSIDIGE FORSIKRING-UN ADR,10595000320,10595000320,21.1900005340576,15.7421474456787,4.127764800205,29204700160,NO,OTC US,29.4500007629395,243.90625,#N/A N/A,#N/A N/A,#N/A N/A,Gjensidige Forsikring ASA operates as a Norwegian insurance company.  The Company offers general insurance products to private individuals and businesses in Norway. Gjensidige Forsikring provides property insurance and insurances of the person in the household and the business markets.
SGPYY US Equity,SAGE GROUP PLC-UNSPON ADR,10594660352,10594660352,38.8400001525879,29.669713973999,-3.45513150749385,1936000000,GB,OTC US,5524.85009765625,5037.703125,19.8417520268164,20.6458622368945,22.490549884526,"The Sage Group plc is a software publishing company. The Group develops, publishes, and distributes accounting and payroll software for personal computer systems. Via its subsidiaries, Sage also maintains a registered user database which provides a market for their related products and services, including computer forms, software support contracts, program upgrades, and training."
HLMAF US Equity,HALMA PLC,10592104448,10592104448,27.8999996185303,44.9889984130859,-2.94234427026388,1279099968,GB,OTC US,4747.85009765625,2704.296875,#N/A N/A,#N/A N/A,#N/A N/A,"Halma PLC is a health and safety sensor technology group which manufactures products that detect hazards and also protect assets and people at work in public and commercial buildings. Halma develops technologies and products that are used for analysis in safety, environmental and leisure related markets, including water, to improve personal and public health."
CRYYF US Equity,CHINA RAILWAY SIGNAL & COM-H,10591092736,10591092736,0.649999976158142,9.78052616119385,25,41462194176,CH,OTC US,22933.5,24037.53125,#N/A N/A,#N/A N/A,#N/A N/A,"China Railway Signal & Communication Corporation Limited manufactures rail transit related systems. The Company researches, develops, designs, manufactures, sells and installs rail transit communication and signal systems. China Railway Signal & Communication also provides consulting, design and supervision work for urban transit projects and mainline railway projects."
